"id","price","carat","cut","color","clarity","depth","table","x","y","z"
28865,1058,0.47,"Ideal","H","VS2",62.7,55,5.08,4.95,3.15
28866,2649,0.71,"Ideal","G","SI1",61.6,56,5.73,5.76,3.54
28867,5054,1.11,"Good","I","VS2",63.6,58,6.57,6.52,4.16
28868,526,0.3,"Very Good","G","VS2",60.6,60,4.3,4.34,2.62
28869,631,0.4,"Premium","J","VS1",60.7,60,4.76,4.79,2.9
28871,947,0.3,"Premium","F","IF",61.6,58,4.32,4.35,2.67
28872,3385,0.78,"Very Good","E","SI1",59.8,57,5.98,6.02,3.59
28873,813,0.38,"Ideal","E","VS2",61.5,55,4.67,4.7,2.88
28874,630,0.3,"Ideal","J","VS2",61.9,56,4.33,4.3,2.67
28875,811,0.37,"Ideal","E","VS2",61.9,53,4.62,4.65,2.87
28876,7677,1.02,"Very Good","D","VS2",63.2,58,6.4,6.36,4.03
28878,565,0.3,"Good","G","VS1",63.4,55,4.26,4.32,2.72
28879,9342,1.28,"Ideal","G","VS1",61.7,55,6.97,7.02,4.32
28880,2025,0.5,"Ideal","F","VVS2",62,53.6,5.09,5.13,3.18
28881,1348,0.55,"Premium","J","SI1",60.5,59,5.33,5.28,3.21
28882,1151,0.41,"Ideal","F","IF",62.2,54,4.76,4.79,2.97
28883,1857,0.53,"Premium","D","VS2",61.5,58,5.2,5.24,3.21
28884,2304,0.7,"Very Good","G","SI1",62.8,56,5.64,5.66,3.55
28885,560,0.25,"Very Good","E","VVS2",62,56,4.05,4.08,2.52
28886,449,0.32,"Premium","I","VS2",62.2,59,4.35,4.37,2.71
28887,3617,1.03,"Fair","H","SI1",65.1,57,6.43,6.36,4.16
28888,663,0.36,"Ideal","D","SI1",61.2,57,4.59,4.63,2.82
28889,942,0.31,"Ideal","D","VS2",62.1,54,4.37,4.33,2.7
28891,6613,1.01,"Very Good","G","VS1",59.1,58,6.56,6.63,3.9
28892,5443,1.01,"Good","D","SI1",61.8,60,6.35,6.37,3.93
28893,3802,0.93,"Premium","G","SI2",61.7,60,6.25,6.2,3.84
28894,2124,0.61,"Good","E","VS2",60.8,59,5.41,5.48,3.31
28895,2865,0.73,"Premium","D","SI1",60.8,55,5.87,5.81,3.55
28896,946,0.33,"Ideal","G","IF",61,56,4.48,4.5,2.74
28897,5920,1.28,"Very Good","I","SI1",63.6,54,6.87,6.9,4.38
28898,700,0.42,"Good","H","SI1",63.2,58,4.77,4.79,3.02
28899,4468,1.01,"Premium","F","SI2",62.6,54,6.38,6.34,3.98
28900,711,0.39,"Ideal","F","SI1",61.8,55,4.66,4.71,2.9
28901,5906,1,"Good","G","VS1",64.4,58,6.23,6.29,4.03
28902,1343,0.52,"Very Good","G","SI1",63.1,58,5.11,5.13,3.23
28903,1138,0.36,"Ideal","F","IF",61.4,55.9,4.58,4.62,2.82
28904,4284,0.91,"Good","G","VS1",63.2,58,6.07,6.15,3.86
28905,11851,1.46,"Good","E","VS2",63.9,57,7.06,7.12,4.53
28906,4445,1,"Good","I","VVS1",56.5,62,6.58,6.55,3.71
28907,17405,2,"Good","G","SI1",63.6,61,7.9,7.83,5
28908,540,0.3,"Premium","H","SI1",60.8,61,4.3,4.25,2.6
28909,1624,0.55,"Good","F","VS2",58.2,58,5.42,5.46,3.16
28910,6516,1.01,"Very Good","E","VS2",63.3,58,6.38,6.35,4.03
28911,12541,2.01,"Premium","J","VS2",61.8,61,8.06,7.97,4.95
28912,2583,0.54,"Ideal","D","VVS2",61.6,54,5.25,5.27,3.24
28914,2387,0.51,"Premium","D","VVS2",60.8,60,5.23,5.14,3.15
28915,1990,0.67,"Good","G","VS2",63.8,60,5.5,5.47,3.5
28916,3358,0.7,"Very Good","E","VS1",60.7,57,5.72,5.75,3.48
28917,732,0.31,"Very Good","D","SI1",63.5,58,4.3,4.27,2.72
28918,5111,1.21,"Very Good","I","SI2",62,56,6.79,6.86,4.23
28919,2306,0.61,"Ideal","F","VS2",61.5,54,5.48,5.51,3.38
28920,2806,0.81,"Very Good","G","SI1",62.5,60,5.89,5.94,3.69
28921,2875,0.77,"Ideal","H","SI1",62.4,56,5.84,5.9,3.66
28922,9237,1.5,"Very Good","H","SI1",62.4,58,7.29,7.26,4.54
28924,865,0.31,"Ideal","E","VVS1",60.2,61,4.4,4.43,2.66
28925,624,0.36,"Very Good","I","SI1",63.1,57,4.55,4.51,2.86
28926,3656,1.02,"Ideal","I","SI1",62.9,57,6.41,6.37,4.02
28927,2935,0.8,"Premium","H","VS1",62,60,5.92,5.86,3.65
28928,3779,0.71,"Premium","E","VVS1",62.7,60,5.73,5.62,3.56
28929,1066,0.4,"Very Good","G","VVS1",60.7,55,4.81,4.84,2.93
28930,504,0.32,"Premium","J","VS2",61.9,59,4.38,4.35,2.7
28932,4964,1.13,"Premium","I","VS2",62.4,59,6.63,6.58,4.12
28933,1105,0.41,"Ideal","D","VS1",62.4,56,4.75,4.8,2.98
28934,3446,0.51,"Ideal","D","IF",62.1,55,5.12,5.13,3.19
28935,8889,1.78,"Premium","J","SI2",62.6,58,7.78,7.72,4.85
28936,1349,0.51,"Premium","F","SI1",59.4,61,5.26,5.21,3.11
28937,5079,1.02,"Ideal","H","SI1",59.9,56,6.54,6.51,3.91
28938,1746,0.5,"Premium","G","VS1",62.5,58,5.11,5.07,3.18
28939,710,0.3,"Ideal","D","VS2",61.4,54,4.33,4.34,2.66
28940,5600,1.2,"Good","I","VS1",64.8,58,6.6,6.65,4.29
28941,959,0.55,"Ideal","H","SI2",61.4,55,5.27,5.29,3.24
28942,666,0.4,"Very Good","H","SI1",62.1,62,4.7,4.73,2.93
28943,593,0.31,"Very Good","G","SI1",63.2,54,4.33,4.31,2.73
28944,2111,0.51,"Premium","G","VVS1",60.1,56,5.35,5.16,3.16
28945,737,0.3,"Premium","F","VVS2",61.4,59,4.31,4.36,2.66
28946,1336,0.53,"Very Good","G","SI1",61.6,57,5.18,5.21,3.2
28947,16291,2,"Good","I","VS2",63.6,60,7.95,8.03,5.08
28948,1056,0.4,"Ideal","E","VVS2",61.5,55,4.79,4.77,2.94
28949,4662,1.02,"Ideal","F","SI2",61.4,56,6.5,6.47,3.98
28950,3862,1.21,"Fair","H","SI1",69.6,55,6.49,6.42,4.49
28951,5833,1.05,"Ideal","H","VS2",61.7,57,6.55,6.52,4.03
28952,2066,0.56,"Ideal","D","VS2",61.5,57,5.33,5.28,3.26
28953,842,0.32,"Premium","E","VVS2",61.1,58,4.42,4.45,2.71
28954,1939,0.9,"Premium","H","I1",62.8,61,6.09,6.07,3.82
28955,18254,2.53,"Premium","H","SI1",62.1,59,8.83,8.73,5.45
28956,3676,1.01,"Good","I","SI1",64.1,59,6.24,6.21,3.99
28957,5902,1.24,"Ideal","I","SI1",62.1,56,6.88,6.84,4.26
28958,4775,0.91,"Ideal","G","VS1",62.3,55,6.22,6.17,3.86
28959,1432,0.52,"Ideal","F","SI1",60.4,56,5.22,5.28,3.17
28961,507,0.31,"Ideal","I","VS1",61.2,55,4.37,4.39,2.68
28962,4514,1.2,"Very Good","I","SI2",60.3,57,6.88,6.95,4.17
28963,644,0.35,"Premium","D","SI1",61,60,4.54,4.58,2.78
28964,4140,1,"Fair","E","SI1",66.3,62,6.27,6.06,4.09
28965,3439,1.01,"Ideal","F","I1",62.2,54,6.44,6.42,4
28966,790,0.3,"Ideal","D","VS2",62.4,55,4.32,4.3,2.69
28967,9218,1.51,"Ideal","H","SI1",62.3,56,7.29,7.34,4.56
28968,5696,2.01,"Fair","I","I1",67.4,58,7.71,7.64,5.17
28969,4028,1,"Good","H","VS2",63.8,59,6.28,6.26,4
28970,431,0.31,"Premium","G","SI1",61.8,58,4.32,4.35,2.68
28971,2480,0.7,"Ideal","G","SI2",61.8,53,5.73,5.69,3.53
28972,5728,1,"Ideal","E","SI1",62.8,54.2,6.32,6.4,4.01
28973,15938,2.06,"Very Good","G","SI2",59,58,8.3,8.38,4.92
28974,6082,1.07,"Ideal","H","VS1",62.3,55,6.59,6.54,4.09
28975,1814,0.56,"Premium","D","SI1",61.4,58,5.33,5.29,3.26
28976,4626,1,"Very Good","G","SI1",63.3,60,6.33,6.24,3.98
28977,6098,1.21,"Premium","H","SI2",58.8,60,6.99,6.95,4.1
28978,2266,0.55,"Good","F","IF",60.8,60,5.26,5.36,3.23
28979,928,0.33,"Ideal","E","VS2",61.5,57,4.47,4.41,2.73
28980,10126,1.28,"Ideal","G","VS1",62.1,57,6.91,6.94,4.3
28981,8990,1.2,"Good","F","VS2",62.3,57,6.74,6.78,4.21
28982,489,0.31,"Ideal","H","VS2",62.2,55,4.35,4.37,2.71
28983,802,0.31,"Premium","F","VS2",62.9,59,4.32,4.27,2.7
28984,1214,0.31,"Ideal","E","IF",62.5,56,4.34,4.37,2.72
28985,3713,1.02,"Premium","H","SI2",61.3,57,6.51,6.45,3.97
28986,1760,0.57,"Ideal","F","VS2",62.3,55,5.36,5.3,3.32
28987,734,0.31,"Ideal","E","VS1",61.6,56,4.35,4.38,2.69
28988,1574,0.51,"Very Good","D","SI1",63.5,56,5.08,5.06,3.22
28989,436,0.31,"Ideal","I","SI1",61.5,55,4.36,4.39,2.69
28990,1422,0.43,"Ideal","F","VVS1",62.3,55,4.88,4.85,3.03
28991,651,0.31,"Very Good","H","VVS1",61.2,56,4.37,4.39,2.68
28992,630,0.35,"Premium","H","SI1",60,61,4.6,4.57,2.75
28993,984,0.35,"Ideal","H","IF",61.9,55,4.54,4.51,2.8
28994,5311,1.24,"Premium","D","SI2",61,59,6.93,6.97,4.24
28995,3337,0.99,"Fair","I","SI1",60.7,66,6.42,6.34,3.87
28996,6542,1.04,"Ideal","G","VS2",62.8,56,6.48,6.42,4.05
28997,614,0.35,"Ideal","I","VVS2",62.3,57,4.49,4.53,2.81
28998,647,0.41,"Ideal","J","VS1",60.2,57,4.81,4.85,2.91
28999,498,0.31,"Ideal","I","SI1",62.1,53,4.34,4.36,2.7
29000,3007,0.71,"Ideal","G","SI1",61.4,56,5.72,5.77,3.53
29001,13423,1.53,"Premium","F","VS2",62.2,58,7.36,7.27,4.55
29002,18251,1.7,"Premium","F","VS2",62.8,58,7.61,7.54,4.76
29003,1629,0.5,"Premium","E","VS2",62.4,62,5.07,5.03,3.15
29004,7955,1.05,"Ideal","F","VS1",62.1,56,6.54,6.59,4.08
29005,13823,1.7,"Ideal","H","VS1",62.4,55,7.61,7.69,4.77
29006,942,0.31,"Ideal","D","VS2",61.2,55,4.46,4.36,2.7
29007,638,0.3,"Very Good","G","VVS2",62.9,58,4.26,4.29,2.69
29008,635,0.31,"Ideal","I","IF",62,54,4.38,4.4,2.72
29009,1745,0.56,"Ideal","D","SI1",61.9,56,5.24,5.29,3.26
29010,825,0.32,"Ideal","E","VS1",61.8,56,4.4,4.43,2.73
29011,612,0.32,"Premium","G","SI1",61.6,58,4.4,4.36,2.7
29012,477,0.34,"Very Good","E","SI2",62.9,56,4.45,4.48,2.81
29013,6096,1.05,"Premium","G","VS2",63,57,6.51,6.48,4.09
29014,1824,0.7,"Good","J","SI2",61.2,64,5.68,5.73,3.49
29015,659,0.41,"Good","F","SI1",64.4,56,4.69,4.72,3.03
29016,2032,0.63,"Very Good","F","VS2",63,56.2,5.38,5.48,3.42
29017,3457,0.71,"Ideal","F","VS1",62.1,56,5.69,5.75,3.55
29018,1608,0.57,"Premium","I","VVS1",62.1,58,5.25,5.32,3.28
29019,561,0.32,"Very Good","E","SI1",62.2,57,4.38,4.43,2.74
29020,5458,1.2,"Good","I","SI1",64.4,61,6.52,6.59,4.22
29021,9148,1.1,"Ideal","G","VVS2",61.7,56,6.67,6.63,4.1
29022,6387,1.1,"Ideal","G","VS2",62.3,56,6.63,6.59,4.12
29023,1055,0.42,"Ideal","G","VS1",61,56,4.86,4.82,2.95
29024,1202,0.5,"Very Good","G","SI1",60.6,56,5.13,5.16,3.12
29025,8214,1.51,"Very Good","I","SI1",63.5,57,7.19,7.24,4.58
29026,3074,0.77,"Ideal","H","VS1",61.4,55,5.89,5.93,3.63
29027,5480,1.31,"Premium","J","SI1",62.5,55,7.05,6.97,4.38
29029,4273,1.02,"Premium","G","SI1",61.4,55,6.51,6.48,3.99
29030,663,0.36,"Ideal","D","SI1",62.7,57,4.54,4.59,2.86
29031,981,0.43,"Ideal","E","VS2",62,57,4.82,4.85,3
29032,1687,0.51,"Premium","F","VS2",62.1,58,5.12,5.09,3.17
29033,1050,0.4,"Ideal","D","VS2",60.4,56,4.77,4.73,2.87
29034,5226,1.1,"Very Good","D","SI2",61.6,57,6.61,6.67,4.09
29035,5019,1.02,"Very Good","F","SI1",61.9,58,6.43,6.49,4
29036,3465,0.72,"Ideal","E","VS1",62.5,57,5.73,5.76,3.59
29037,3356,0.89,"Very Good","F","SI2",60.2,60,6.18,6.21,3.73
29038,2826,0.7,"Premium","E","VS1",59.4,61,5.78,5.74,3.42
29039,1163,0.54,"Very Good","E","SI2",61.9,58,5.19,5.24,3.23
29040,1200,0.4,"Ideal","G","VVS1",62.4,57,4.78,4.74,2.97
29041,4790,0.94,"Good","D","SI1",63.6,56,6.25,6.2,3.96
29042,734,0.31,"Ideal","D","VS2",62.5,57,4.31,4.36,2.71
29043,16183,1.62,"Ideal","G","VS2",61.3,55,7.55,7.6,4.64
29044,11248,1.71,"Premium","G","SI2",60.9,58,7.68,7.72,4.69
29045,4293,0.56,"Ideal","D","IF",61.9,57,5.28,5.31,3.28
29046,853,0.38,"Very Good","G","VVS2",61.5,57,4.66,4.68,2.87
29047,2265,0.72,"Premium","E","SI1",62.1,58,5.69,5.72,3.54
29048,2011,0.7,"Ideal","F","SI2",62.6,53,5.72,5.69,3.57
29049,5695,1.23,"Premium","F","SI2",61.7,57,6.89,6.86,4.24
29050,16068,1.6,"Premium","G","VVS2",60.6,60,7.51,7.57,4.57
29051,6516,1.01,"Ideal","G","VS2",61.5,57,6.49,6.45,3.98
29052,2192,0.58,"Premium","E","VS2",59.6,59,5.43,5.38,3.22
29053,3468,0.7,"Ideal","F","VS2",61,55,5.74,5.79,3.52
29054,15498,2.02,"Premium","G","SI2",61,58,8.15,8.22,4.99
29055,1367,0.41,"Ideal","G","IF",62.4,54,4.74,4.78,2.97
29056,16996,2.2,"Premium","H","SI2",61.1,59,8.41,8.35,5.12
29058,421,0.32,"Good","F","SI2",63.1,56,4.34,4.38,2.75
29059,627,0.27,"Ideal","G","VVS1",62.5,56,4.15,4.18,2.6
29060,6071,1.22,"Very Good","H","SI1",61.2,60,6.83,6.9,4.2
29061,7300,1.5,"Fair","G","SI1",56.1,62,7.6,7.52,4.24
29062,861,0.33,"Ideal","G","IF",62.7,56,4.39,4.44,2.77
29063,498,0.33,"Ideal","G","SI1",61.6,56,4.43,4.46,2.74
29064,3749,1.03,"Premium","H","SI2",62.7,62,6.43,6.38,4.02
29065,2691,0.9,"Good","J","VS2",64.1,56,6.12,6.08,3.91
29066,945,0.41,"Very Good","G","VVS1",63.1,57,4.68,4.73,2.97
29067,6628,1.04,"Ideal","G","VS2",61.9,57,6.48,6.5,4.02
29068,1137,0.36,"Ideal","F","IF",62.2,55,4.57,4.62,2.86
29069,5191,1.15,"Premium","H","VS2",60.2,58,6.86,6.8,4.11
29070,863,0.41,"Ideal","F","VS2",61.1,56,4.8,4.83,2.94
29071,3352,1.05,"Premium","H","SI2",61.7,59,6.59,6.53,4.05
29072,1059,0.4,"Ideal","G","VVS1",61.8,53,4.75,4.77,2.94
29073,698,0.31,"Very Good","E","SI1",63.1,57,4.35,4.3,2.73
29074,900,0.32,"Ideal","E","VS2",62,55,4.41,4.39,2.73
29075,2394,0.7,"Good","I","VVS2",63.3,55,5.61,5.67,3.57
29076,1007,0.41,"Ideal","D","VS2",62.2,57,4.72,4.76,2.95
29077,3374,0.74,"Ideal","E","VS2",61.7,56,5.81,5.86,3.6
29078,2036,0.76,"Very Good","J","VS1",59.3,63,6.12,5.93,3.55
29079,5789,1.23,"Very Good","I","VS2",59.7,58,6.94,7.02,4.17
29080,1223,0.5,"Good","F","SI1",62.5,60,5.07,5.11,3.18
29081,605,0.3,"Ideal","F","VS2",61.8,56,4.3,4.31,2.66
29082,576,0.32,"Premium","H","SI1",62.2,56,4.39,4.36,2.72
29083,9515,1.5,"Very Good","G","SI1",62.2,58,7.21,7.28,4.51
29084,787,0.39,"Very Good","G","VS2",62.4,56,4.64,4.68,2.91
29086,3774,1.29,"Very Good","F","I1",58.2,61,7.11,7.15,4.15
29087,765,0.34,"Premium","H","VS1",60.6,60,4.49,4.45,2.71
29088,827,0.41,"Ideal","G","VS2",62.7,56,4.72,4.76,2.97
29089,1343,0.51,"Very Good","G","VS2",62.6,57,5.1,5.15,3.21
29090,1039,0.4,"Ideal","F","VVS2",62.9,55,4.75,4.72,2.98
29091,1939,0.54,"Ideal","E","VS1",61,56,5.24,5.35,3.23
29092,3053,0.71,"Ideal","E","VS2",60.9,56,5.77,5.83,3.53
29093,1781,0.51,"Premium","E","VS2",61.9,59,5.11,5.06,3.15
29094,6673,1.21,"Very Good","H","VS2",62.9,58,6.74,6.78,4.25
29095,4008,0.9,"Good","G","SI1",62.5,62,6.04,6.09,3.79
29096,4268,1.03,"Ideal","F","SI2",62.3,56,6.51,6.43,4.03
29097,463,0.33,"Ideal","G","SI2",61.7,55,4.46,4.48,2.76
29098,716,0.43,"Ideal","D","SI2",61,57,4.81,4.86,2.95
29100,14813,2.01,"Very Good","E","SI2",61.2,58,8.05,8.07,4.93
29101,9821,1.54,"Premium","D","SI2",59.9,62,7.51,7.44,4.48
29102,2145,0.59,"Very Good","E","VS2",59.4,63,5.42,5.46,3.23
29103,12092,1.53,"Premium","H","VVS2",60.4,60,7.46,7.41,4.49
29105,9131,1.03,"Ideal","F","VVS2",62.1,55,6.47,6.5,4.03
29106,4672,1.01,"Premium","D","SI2",61.8,60,6.41,6.37,3.95
29107,2818,0.7,"Premium","E","VS2",62.4,61,5.66,5.63,3.52
29108,10053,1.51,"Very Good","H","SI1",63.3,57,7.23,7.34,4.61
29109,661,0.3,"Very Good","D","VS1",59.4,60,4.34,4.38,2.59
29110,3786,1.04,"Ideal","H","SI2",60.5,57,6.55,6.51,3.95
29111,9814,1.5,"Ideal","J","VVS1",62.2,59,7.3,7.32,4.55
29112,2300,0.71,"Premium","I","VS2",59.3,59,5.89,5.81,3.47
29113,1076,0.41,"Premium","F","VS1",60.8,58,4.82,4.76,2.91
29114,2409,0.73,"Very Good","E","SI2",63.3,57,5.72,5.69,3.61
29115,672,0.35,"Premium","E","SI2",59.9,61,4.59,4.56,2.74
29116,4084,1.04,"Very Good","G","SI2",60.3,62,6.5,6.56,3.94
29117,2297,0.58,"Premium","E","VS1",62.2,58,5.35,5.3,3.31
29119,11480,1.51,"Premium","G","VS2",60.4,58,7.38,7.43,4.47
29120,439,0.23,"Good","E","VVS1",59.9,65,3.93,3.95,2.36
29121,1058,0.57,"Premium","E","SI2",62.5,54,5.35,5.3,3.33
29123,1146,0.52,"Ideal","E","SI2",61.8,57,5.14,5.18,3.19
29124,2819,0.72,"Ideal","H","VS1",62.3,56,5.73,5.77,3.58
29125,684,0.31,"Good","D","SI1",63.8,57,4.33,4.29,2.75
29126,698,0.31,"Premium","H","VS1",62.4,58,4.34,4.28,2.69
29127,6511,1.51,"Good","J","SI1",64.1,61,7.19,7.16,4.6
29129,1142,0.42,"Ideal","F","VVS2",62.2,56,4.79,4.82,2.99
29130,1624,0.5,"Very Good","E","VS2",61.3,58,5.06,5.12,3.12
29131,1372,0.46,"Premium","E","VS1",61.9,58,4.91,4.94,3.05
29132,1676,0.57,"Premium","F","SI1",59.5,60,5.43,5.42,3.23
29133,6426,1.06,"Ideal","D","SI1",62.6,56,6.49,6.52,4.07
29134,10946,1.24,"Ideal","G","VS1",61.8,55,6.85,6.89,4.25
29135,3353,0.9,"Good","I","VS2",58.5,66,6.23,6.25,3.65
29136,1577,0.51,"Very Good","E","VS2",63.6,59,4.99,5.07,3.2
29137,2444,0.7,"Premium","E","SI1",62,60,5.72,5.67,3.53
29138,1014,0.42,"Ideal","E","VS1",61.7,57,4.78,4.81,2.96
29139,13182,2.03,"Premium","I","SI2",62.8,59,8.08,8.04,5.06
29140,1443,0.51,"Ideal","E","SI1",62.5,56,5.1,5.07,3.18
29141,4832,1.1,"Premium","F","SI2",62.6,57,6.6,6.56,4.12
29142,5029,1.01,"Ideal","H","SI1",62.3,55,6.46,6.45,4.02
29143,8219,1.12,"Premium","G","VVS1",58.9,60,6.91,6.78,4.03
29144,1899,0.51,"Ideal","H","IF",60.3,58,5.15,5.17,3.11
29145,816,0.31,"Premium","D","VS2",61.7,58,4.37,4.32,2.68
29146,1925,0.55,"Ideal","D","VS2",61.6,56,5.25,5.3,3.25
29147,5701,1.01,"Good","G","VS2",63.7,56,6.4,6.32,4.05
29148,1819,0.56,"Very Good","E","VS2",61.4,61,5.28,5.31,3.25
29149,1031,0.42,"Premium","F","VS1",60.9,59,4.8,4.85,2.94
29150,849,0.4,"Very Good","I","VVS1",60.8,58,4.75,4.83,2.91
29151,1003,0.44,"Premium","E","VS2",60.4,59,4.9,4.93,2.97
29153,8072,1.17,"Ideal","F","VS2",61.8,55,6.81,6.74,4.19
29154,9117,1.55,"Ideal","I","SI1",62.3,54.8,7.37,7.39,4.61
29155,5704,1.05,"Ideal","H","SI1",60.8,56,6.62,6.58,4.01
29156,1636,0.69,"Premium","I","SI1",62,59,5.66,5.63,3.5
29157,2246,0.52,"Ideal","F","VS2",62.3,57,5.18,5.13,3.21
29158,936,0.32,"Ideal","H","VVS1",61.9,56,4.41,4.38,2.72
29159,10886,1.26,"Ideal","G","VVS2",60.9,57,6.98,7.01,4.26
29160,803,0.34,"Ideal","D","SI1",62.7,56,4.48,4.45,2.8
29161,5016,1.2,"Very Good","J","VS1",59.1,61,6.94,7,4.12
29162,12079,1.73,"Premium","H","SI1",62.4,58,7.64,7.61,4.76
29163,2320,0.72,"Premium","E","SI2",60.4,58,5.82,5.78,3.5
29164,863,0.3,"Very Good","D","VS1",60.1,55,4.37,4.4,2.63
29165,525,0.3,"Very Good","H","VVS2",61.5,57,4.32,4.36,2.66
29166,2340,0.78,"Premium","F","SI2",60.6,57,5.98,5.94,3.61
29167,742,0.3,"Very Good","D","VS1",62.2,58,4.25,4.27,2.65
29168,1400,0.42,"Ideal","G","IF",62.1,56,4.8,4.83,2.99
29169,6787,1.01,"Very Good","E","VS2",63.4,60,6.37,6.31,4.02
29170,5101,0.95,"Very Good","D","SI1",63.7,55,6.2,6.24,3.96
29171,2155,0.7,"Good","G","SI1",61.8,62,5.68,5.72,3.52
29172,1061,0.41,"Ideal","G","VS2",62.4,55,4.76,4.73,2.96
29173,6871,1,"Ideal","E","VS2",62.9,55,6.4,6.36,4.01
29174,451,0.25,"Very Good","G","VVS1",63.7,54,3.98,4.03,2.55
29175,8998,1.07,"Ideal","E","VS1",60,58,6.66,6.7,4.01
29176,4559,1.01,"Ideal","F","SI1",63,57,6.39,6.34,4.01
29178,13587,1.83,"Very Good","I","VS1",61.9,57,7.85,7.91,4.88
29179,1308,0.43,"Ideal","E","VVS2",61.8,57,4.79,4.85,2.98
29180,7927,1.28,"Very Good","E","SI1",59.8,59.1,6.99,7.05,4.21
29181,675,0.3,"Ideal","H","VS1",62.9,56,4.27,4.22,2.67
29182,4890,1.11,"Ideal","I","SI1",62.2,56,6.62,6.65,4.13
29183,1758,0.51,"Premium","E","VS1",62,61,5.14,5.11,3.18
29184,447,0.3,"Very Good","D","SI2",61.8,58,4.29,4.32,2.66
29185,7160,1.06,"Ideal","G","VS2",62.8,55,6.49,6.51,4.08
29186,559,0.31,"Very Good","G","VS2",60.9,57,4.37,4.39,2.67
29187,3714,0.73,"Ideal","E","VVS2",62,57,5.79,5.73,3.57
29188,683,0.41,"Very Good","D","SI2",62.7,58,4.75,4.78,2.99
29189,2396,1.05,"Fair","I","I1",61.8,66,6.48,6.37,3.97
29190,14584,1.11,"Ideal","D","VVS1",62.1,55,6.63,6.64,4.12
29191,2446,0.73,"Premium","F","VS2",58.9,60,5.9,5.81,3.45
29192,1882,0.51,"Ideal","D","VS2",62.3,55,5.19,5.12,3.21
29193,1009,0.39,"Premium","H","VS1",61.7,57,4.68,4.65,2.88
29194,814,0.3,"Ideal","F","VVS1",62.2,56,4.27,4.31,2.67
29195,3081,0.79,"Very Good","D","SI2",63.2,57,5.81,5.86,3.69
29196,18062,2,"Ideal","H","SI1",61.8,57,8.1,8.15,5.02
29197,2898,0.79,"Ideal","G","SI1",62.3,57,5.9,5.85,3.66
29199,3335,0.94,"Premium","H","SI2",61.9,57,6.29,6.21,3.87
29200,2964,0.7,"Fair","E","VS1",64.5,57,5.59,5.55,3.59
29201,3919,0.9,"Premium","H","VS2",62.3,58,6.18,6.09,3.82
29202,544,0.27,"Very Good","D","VVS1",61,61,4.14,4.15,2.53
29203,710,0.3,"Ideal","D","VS2",62.3,54,4.29,4.34,2.69
29204,754,0.3,"Ideal","F","VS1",61.5,55,4.35,4.33,2.67
29205,773,0.42,"Good","E","SI1",63.4,56,4.74,4.82,3.03
29206,14750,1.51,"Ideal","G","VVS2",62.3,55,7.35,7.29,4.56
29207,716,0.43,"Ideal","I","VS2",62,55,4.84,4.87,3.01
29208,909,0.35,"Very Good","F","VVS1",62.3,56,4.53,4.57,2.83
29209,633,0.38,"Very Good","D","SI2",61.1,58,4.62,4.68,2.84
29210,11189,2,"Very Good","J","SI1",63.3,59,7.95,7.89,5.01
29211,4536,1,"Premium","H","VS2",61.9,61,6.37,6.23,3.9
29212,8008,1,"Premium","G","VVS1",62.1,59,6.29,6.4,3.94
29213,15760,2.17,"Very Good","I","SI1",62.1,61,8.24,8.27,5.13
29214,2463,0.7,"Premium","E","SI2",60.8,59,5.75,5.7,3.48
29216,2277,0.72,"Good","H","SI1",63.7,59,5.63,5.68,3.6
29217,755,0.41,"Premium","E","SI1",62.4,58,4.75,4.77,2.97
29218,493,0.37,"Very Good","E","SI2",61.6,56,4.61,4.65,2.85
29219,4604,1.02,"Premium","H","SI1",61.9,58,6.43,6.47,3.99
29220,1024,0.35,"Ideal","G","VVS2",61,57,4.58,4.54,2.78
29221,591,0.31,"Ideal","F","VS2",61.8,53,4.36,4.38,2.7
29222,1155,0.5,"Good","E","SI1",63.7,59,5.07,5.01,3.21
29224,1077,0.57,"Ideal","H","SI2",62.3,56,5.31,5.28,3.3
29225,1370,0.5,"Ideal","I","VVS1",62.4,53,5.1,5.12,3.19
29226,9170,1.71,"Very Good","J","VS2",62.6,55,7.58,7.65,4.77
29228,1041,0.3,"Ideal","F","VVS1",61.9,55,4.32,4.34,2.68
29229,618,0.3,"Ideal","G","VS1",61.7,54.6,4.3,4.33,2.67
29230,1308,0.51,"Good","F","SI1",63.6,58,5.05,5.08,3.22
29231,2092,0.52,"Very Good","E","VS1",58.9,64,5.23,5.3,3.1
29232,15691,2.06,"Ideal","I","VS2",59.2,57,8.39,8.29,4.94
29233,862,0.3,"Ideal","E","VVS1",62.2,57,4.28,4.31,2.67
29234,816,0.31,"Ideal","G","VVS1",59.5,56,4.41,4.43,2.63
29235,1911,0.52,"Ideal","G","VVS2",61.9,55,5.14,5.16,3.19
29236,4819,1.03,"Good","I","VS2",60,62,6.51,6.55,3.92
29237,8736,1.5,"Very Good","F","VS2",63.4,61,7.12,7.08,4.5
29238,911,0.3,"Premium","D","VS2",62.6,61,4.25,4.22,2.65
29239,1777,0.6,"Very Good","D","SI1",60.3,58,5.44,5.51,3.3
29240,1316,0.51,"Ideal","I","VVS2",62.5,54.3,5.09,5.12,3.19
29241,11421,1.53,"Premium","G","SI1",62.3,58,7.35,7.3,4.56
29243,1080,0.5,"Ideal","F","SI2",61.7,55,5.13,5.15,3.17
